seq,title,genre,text,reviewer,rate,like,comment
1965,이터널스,2021 ? 판타지/액션/모험 ? 미국,"불균질하지만 이 장르에서 굳이 다루려 하지 않는 불편한 점까지 다 담아내려 한 데 별 반개 더. 신적 존재에 대한 고찰이라는 점도 그렇고 기존 마블 영화보다는 DC 영화에 가깝게 느껴졌다. 특히 배트맨 대 수퍼맨. 베리 키오건 캐릭터가 크리피하지 않다니 충분히 섬뜩하던데….

* P.S: 닥터후 시절부터 잘됐으면 좋겠다 생각한 젬마 찬이 주연 맡은 거 좋았음",Inhyuk Lim,3.5,1,0
1966,이터널스,2021 ? 판타지/액션/모험 ? 미국,니가 왜 거기서 나와의 향연,Songsss,4,1,0
1967,이터널스,2021 ? 판타지/액션/모험 ? 미국,신적인 존재들을 통해 이야기하는 가장 “인간”적인 고민과 딜레마.,inoji,3.5,1,0
1968,이터널스,2021 ? 판타지/액션/모험 ? 미국,의외로 재밌다,김성준,4,1,0
1969,이터널스,2021 ? 판타지/액션/모험 ? 미국,잡탕찌개같은 신화짜집기... 전투씬도 웅장하긴 한데 간지가 안남,이세영,3.5,1,0
1970,이터널스,2021 ? 판타지/액션/모험 ? 미국,마동석 너무 자연스럽잖어? ㅋㅋㅋㅋ,후라이드치킨,3.5,1,0
1971,이터널스,2021 ? 판타지/액션/모험 ? 미국,나만재밌나?,이준희,4,1,0
1972,이터널스,2021 ? 판타지/액션/모험 ? 미국,"지루함. 전체적으로 늘어짐. 태초, 기원, 불멸의 세계관의 설정과 스케일은 볼만했음. 하지만 많은 캐릭터 중 매력적인 캐릭이 없음. 살짝 파워레인져 느낌도 나고 임팩트 없음. 많은 캐릭터들을 한번씩 터치해주며 데려오느라 긴 러닝타임. 알맹이 없고 남는게 없음. 히어로 무비에 캐릭의 매력이 없으면 말 다한거. 세르시만 이쁨. 그나마 졸리, 배리 키오건 나와서 다행. 졸리는 비중은 적어도 존재감은 확실히 있음. 가오갤이 얼마나 잘 뽑힌 영화인지 새삼 느낌",닝닝,3,1,0
1973,이터널스,2021 ? 판타지/액션/모험 ? 미국,"마블의 영상미와 cg인정.. 근데 모든 영화가 점점 허무하게 끝나가는듯
인트로느낌이고 볼꺼지만 평은 점점 박해질듯ㅎ",김소라,3.5,1,0
1974,이터널스,2021 ? 판타지/액션/모험 ? 미국,"등장하는 영화라 이 이상 못만들지 않을까

마동석 귀여운 큰 아기가 되고 너무 빨리죽어버림
베리 진짜 너무 섹시하다 후하

바로 포토플레이 뽑음
2회차 간다",YUJIN L,4,1,0
1975,이터널스,2021 ? 판타지/액션/모험 ? 미국,"각오가 부족한 채로 일을 벌린 남자의 최후는 이리도 비루하다.
21.11.05. 경주 씨네큐",양양,3,1,0
1976,이터널스,2021 ? 판타지/액션/모험 ? 미국,"메가박스 송파파크하비오
나름 선전한 클로이 자오표 마블리 나오는 마블영화",창문너머호수,4,1,0
1977,이터널스,2021 ? 판타지/액션/모험 ? 미국,인간처럼 불완전하게 로봇을 프로그래밍한 아리솀의 실수,최광호,3.5,1,0
1978,이터널스,2021 ? 판타지/액션/모험 ? 미국,"이게 어떻게 썩토지?

어쩌면 인저스티스 맛보기도",김동욱,4.5,1,0
1979,이터널스,2021 ? 판타지/액션/모험 ? 미국,"격하게..
차가운 사이다 한잔 마시고 싶다.
스프라이트로..(211107)",모나도,3.5,1,0
1980,이터널스,2021 ? 판타지/액션/모험 ? 미국,이터널스: 엔드 오브 에반게리온,캡틴커크,4,1,0
1981,이터널스,2021 ? 판타지/액션/모험 ? 미국,사람을 가장 사랑하는 사람이 리더를 해야지,maybeimtoohigh,4.5,1,0
1982,이터널스,2021 ? 판타지/액션/모험 ? 미국,진보를 꿈 꾼 진부함,주관적 취향,1.5,1,0
1983,이터널스,2021 ? 판타지/액션/모험 ? 미국,하고 싶은 말이 너무나 많아서 제대로 전달된 게 없는 느낌...,MINZY,3,1,0
1984,이터널스,2021 ? 판타지/액션/모험 ? 미국,"팀의 분열을 다룬다는 점과 열명이 넘는 캐릭터들을 활용한다는 점에서 시빌워와 가장 맞닿아있는데, 모든 캐릭터가 처음 등장한다는 핸디캡과 공항전투씬같이 오케스트라처럼 완벽하게 짜여진 전투씬이 없다는 결점이 있지만 꽤 많은 역할을 잘 수행했다고 보여진다. 마블스튜디오의 방향성에 대한 고민이 잘 보이지만 그만큼 더 과감하지 못했던 것이 아쉬울 따름이며, 감독이나 스튜디오 양측 모두 만족하기 힘든 애매한 결과물일거라 감히 예상해본다.

DC영화와 비교되는 이유는 주제의 무게와 액션신에 비해 많은 대사량 때문이라 생각되는데, 그정도로 마블의 색깔을 잃진 않은 것 같다. 오히려 좀 더 잃었어도 괜찮았을 것 같을 정도로. 지금 두 스튜디오가 닮아가는건 갈수록 커지는 스튜디오의 개입이 점점 감독 고유의 톤을 옅게만들고 있다는 것이다. 워너/DC는 그마저도 점점 극복하는중인듯 한데 말이다.",백곰,4,1,0
1985,이터널스,2021 ? 판타지/액션/모험 ? 미국,그만좀싸워,noad,1.5,1,0
1986,이터널스,2021 ? 판타지/액션/모험 ? 미국,이야기의 서사가 복잡하지만 그만큼 반전쩔고 몰입감있었다.,한이준,4.5,1,0
1987,이터널스,2021 ? 판타지/액션/모험 ? 미국,생각보다 볼만한데? 그나저나 이거 스케일이 너무 커지는 거 아닌가...,레겐,4,1,0
1988,이터널스,2021 ? 판타지/액션/모험 ? 미국,사공이 좀 많다.,최감자,3,1,0
1989,이터널스,2021 ? 판타지/액션/모험 ? 미국,"코시국 폐막작으로 딱 적당한 그런 느낌이랄까

영화 관람 후 든 생각 : ‘스파이디 마렵다’",강진수,3,1,0
1990,이터널스,2021 ? 판타지/액션/모험 ? 미국,"#소위 '마블식 유머'가 잘 쓰인 작품과 못 쓰인 작품이 있는데 여기서는 후자, 그 중에서도 크게 나쁜 예에 속한다.

[XOOXOOOXO]",이동춘,3.5,1,0
1991,이터널스,2021 ? 판타지/액션/모험 ? 미국,관점을 다르게 하면 사회에 필요한 영화. 혼돈이 가득한 세상에서 정치적 올바름의 적절한 조화를 보여준다.,박찬영,3,1,0
1992,이터널스,2021 ? 판타지/액션/모험 ? 미국,싫어하는 판타지물느낌의 역사에 마블느낌을 조금만 넣어서 실패하지 않은 우주적 연출,이정우,4,1,0
1993,이터널스,2021 ? 판타지/액션/모험 ? 미국,영화가 좋다는 의견과 기대 이하라는 의견 모두 이해가 된다. 난 새로운 이야기들이 쉴새 없이 몰아쳐서 흥미롭다고 생각했다. 다만 그 이야기들을 담아내느라 루즈함이 느껴지는 부분도 있었다.,헬로피터,3.5,1,0
1994,이터널스,2021 ? 판타지/액션/모험 ? 미국,"영화가 설명충이면 재미가 없고, 히어로물 1편에 설명이 없으면 불친절해진다. 기나긴 러닝타임으로 재미와 설명을 다 넣어보려고 했는데 너무 많은 등장인물과 긴 역사를 다루며 물리적 한계에 부딪혔다. 긴 이야기를 한편의 영화로 끝내려고 했던 기획의 문제 속에서 영화는 다양한 소스를 넣으며 최선을 다한 것처럼 보인다.",가든리,3.5,1,0
1995,이터널스,2021 ? 판타지/액션/모험 ? 미국,"아쉬운 부분 너무 많고, 그래도 좋은 부분도 꽤나 많고 쩝 ....",wonder,4,1,0
1996,이터널스,2021 ? 판타지/액션/모험 ? 미국,마블 최악의 영화. 중반 이후로는 그 지루함에 극장을 나가고 싶은 충동과 싸워야 했다. 누노산투의 축구를 보는 것 같다.,billie,1.5,1,0
1997,이터널스,2021 ? 판타지/액션/모험 ? 미국,"새로움에 적응하는것도 맞는거고 적응하지 못하는것도 그럴수 있는거고, 세상은 넓고 볼건 많다.",Greatmilo,3,1,0
1998,이터널스,2021 ? 판타지/액션/모험 ? 미국,숭고함에 갇힌 캐릭터들. 마블은 점점 정치적 올바름과 유명인들의 뽐내기 장으로 전락 중인 듯하다. 인간의 역사를 다룬다는 거창한 포부와는 다르게 초월적 존재의 교조적 시점으로 역사를 서술하는 오만함은 덤.,Joon Moon,1,1,0
1999,이터널스,2021 ? 판타지/액션/모험 ? 미국,페이즈 2를 위한 서사 쌓기,미네,3.5,1,0
2000,이터널스,2021 ? 판타지/액션/모험 ? 미국,좋은 주제를 다루지만 오히려 가벼워져 아쉬웠다. 개인적으론 좀 더 웃음기 덜어내고 구성에 있어 완성도를 높이는 데 집중했다면 좋았겠다는 생각이 든다.,머한,3.5,1,0
2001,이터널스,2021 ? 판타지/액션/모험 ? 미국,굳이 전개에 필요 없는 pc가 보기 싫었지만 그래도 그냥저냥 볼만했다,서진학,3,1,0
2002,이터널스,2021 ? 판타지/액션/모험 ? 미국,"재미와 액션은 기대치에 미치지 못했지만, 새로운 방식의 접근은 괜찮았다.",박동현,4,1,0
2003,이터널스,2021 ? 판타지/액션/모험 ? 미국,"2021.11.7.
와 너무 재밌다!!!!!!!!!!!!
역시 돈의 맛..",삐빠뽀,5,1,0
2004,이터널스,2021 ? 판타지/액션/모험 ? 미국,눈을 감으면 신화로 보인다,원석현,3,1,0
2005,이터널스,2021 ? 판타지/액션/모험 ? 미국,"많은 걸 우겨넣은 느낌.
먼가 보여주려는게 어색했지만
그래도 시작의 느낌으로 재밌게 보았다",권지호,3.5,1,0
2006,이터널스,2021 ? 판타지/액션/모험 ? 미국,세계관의 확장을 위해 대충만들고 싶지는 않았던 마블의 진정성이 느껴졌다.,김현호,3.5,1,0
2007,이터널스,2021 ? 판타지/액션/모험 ? 미국,"mcu라는 세계관에 편입되기 위해서
이런 영화 한두편정도는..
'inevitable'",김덕곤,4,1,0
2008,이터널스,2021 ? 판타지/액션/모험 ? 미국,"먼... 모이는데 한세월... ;^^;
걍 다들 같은 아파트에 살어 ~~~
어우 지겨버
내가 보기엔 싸우는 사람만 많아진 겨울왕국
레릿고~레릭고~",장채,2,1,1
2009,이터널스,2021 ? 판타지/액션/모험 ? 미국,"예고편 봤을 때만 해도 잔뜩 기대했다가 혹평이 워낙 많아서 기대치를 확 낮추고 갔던 마블 영화
초반부터 시간 순서가 너무 뒤죽박죽 섞여있어서 대체 이게 뭔가 싶었고 화면비율도 너무 왔다리갔다리 해서 무슨 터키 아이스크림인 줄 알았다... 어느 정도 유지가 되다가 전환이 돼줘야 좀 안정감이 있을 텐데 너무 아쉬운 부분...
이제 생각해보니 맨첫장면의 성의없는 줄글 요약도 이 이상의 난잡스러움을 없애기 위함이 아니었을까 싶다

그리고 천년의 사랑을 부각하는 것도 물론 나쁜 건 아니지만 뭔가... 너무 갑작스런 느낌?
기존의 마블 영화들은 별로든 좋든 천천히 서사를 쌓아서
관객들로 하여금 차근차근 친해져서 스며드는 그게 굉장히 매력이고 큰 인기요소라고 생각하는데
이 영화는 마치 첫만남에 자신의 모든 과거사 인간관계 취향 취미 미래계획 그리고 알고 싶지 않은 본인의 사돈의 팔촌의 정보까지 다 말해주는 사람을 만난 느낌이다

그나마 중반에 가서 흩어진 멤버들을 모으는 부분부터 좀 안정감을 찾은 느낌
근데 에이잭도 길가메쉬도 죽인 게 너무 아까웠다
에이잭까지는 전개를 위해서라고 양보할 수 있다 치지만 길가메쉬는 도대체 왜? 테나가 이를 계기로 전개에 큰 영향을 미치는 활약을 하는 게 나오는 것도 아닌데 굳이 왜? 그래서 마지막 전투씬도 멤버 몇이 빠져버리니까 김이 팍 새는 느낌이었다 이럴 거면 그렇게 많이 각각의 고유능력이 있을 필요가 없잖아? 하는 생각이 들게 만들었던 전개...

그리고 문제의 히로시마 장면도 그 의도가 이해가 안 되는 건 아니지만 이 장면도 굳이? 싶은 장면이었다 솔직히 굳이굳이 넣고자 했다면 그냥 대사 한 마디로도 충분히 나타낼 수 있는 장면이라고 생각했기 때문에 정말 굳이?라는 말밖에 나오지 않는 장면이었다

그리고 전체적으로 꽤나 진지한 편이라고 해서 별로 기대 안 했는데 유머적인 부분도 충분히 넣은 게 보여서 재밌게 봤다
분명 그렇지 않았을 텐데도 마치 급하게 만든 듯한 전개과정이 큰 아쉬움을 남기는 영화...
이렇게 끝난 시점에서 다음 내용이 궁금해질 수밖에 없긴 한데
솔직히 이번 영화가 아쉬움을 많이 남겼으니 다음에는 더 나으리라 본다",나초,3.5,1,0
2010,이터널스,2021 ? 판타지/액션/모험 ? 미국,열명은 너무 많아..,해피독,3,1,0
2011,이터널스,2021 ? 판타지/액션/모험 ? 미국,나 안젤리나 졸리랑 사귈래,이유진,3,1,0
2012,이터널스,2021 ? 판타지/액션/모험 ? 미국,마블의 남은 퍼즐 한조각 ‘품격’을 채워 넣다,Byung-mo Kim,4,1,0
2013,이터널스,2021 ? 판타지/액션/모험 ? 미국,"노잼....별로인게 너무 많아서 기억이 안난다
연기도 개연성도 스케일도...
무슨 다양성 홍보대사도 아니고...
총체적 난관",lgh1209,3,1,0
2014,이터널스,2021 ? 판타지/액션/모험 ? 미국,매력적이지 않은 캐릭터들과 그 다음 작품마저 호기심을 불러 일으키지지 못하는…마블 이대로 나락행인가?,피리링,1,1,0
2015,이터널스,2021 ? 판타지/액션/모험 ? 미국,세르시랑 키트해링턴이랑 연인이 아니라 남같음... 늙지않는걸 숨겨가면서까지 사랑하는 존재라면 좀 더 절절해야하는거 아닌지ㅋㅋ 등장인물마다 감정선이 조금 무딘거같은데 전개는 재미있음,그냥,3.5,1,0
2016,이터널스,2021 ? 판타지/액션/모험 ? 미국,사랑하는 게 생기면 지키고 싶어지는 건 당연하니까.,원준,4,1,0
2017,이터널스,2021 ? 판타지/액션/모험 ? 미국,"최근에 본 마블영화 중에서는 제일 내 취향이었음!
안젤리나 졸리는 정말 안젤리나 졸리구나 싶고…
그렇지만… 영화 속 전반적으로 은은하게 있는 나이브함이 ㅜㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 별로…",콩순,4,1,0
2018,이터널스,2021 ? 판타지/액션/모험 ? 미국,"지나친 로맨스 장면, pc를 고려한 장면 등 짜잘한 장면들만 빼면 러닝타임 30분 줄이고 더 재밌었을듯",김용성,3.5,1,0
2019,이터널스,2021 ? 판타지/액션/모험 ? 미국,"새롭게 공부해야 할 과목이 생겼습니다.
21.11.07.",강민석,3,1,0
2020,이터널스,2021 ? 판타지/액션/모험 ? 미국,"첨에 b급영환줄
아먼가 cg에 힘을안쓴건지
스토리에 힘을안쓴건지 나도 모르겟음
하튼 먼가 허접함 ㅅㄱ",상뜨,2.5,1,0
2021,이터널스,2021 ? 판타지/액션/모험 ? 미국,그 어떤 마블영화보다 영화답다,박한주,4,1,0
2022,이터널스,2021 ? 판타지/액션/모험 ? 미국,매력적인 각인.,김건오,3,1,0
2023,이터널스,2021 ? 판타지/액션/모험 ? 미국,"사랑하니까, 지켜주고싶은거다
사랑하지 않으니 지켜주고 싶지 않은거겠지",양지선,4,1,0
2024,이터널스,2021 ? 판타지/액션/모험 ? 미국,아슬아슬하게 커트라인 통과,강상욱,3.5,1,0
2025,이터널스,2021 ? 판타지/액션/모험 ? 미국,사는게 복작복작해도 지구가 최고지,조우빈,3.5,1,0
2026,이터널스,2021 ? 판타지/액션/모험 ? 미국,"자연의 섭리를 오래 전부터 거스르고, 선과 악이 뒤섞인 인간의 존재 가치에 대한 의문 부호. 충분한 설명을 하려 고민한 흔적이 엿보이나, 그럼에도 이해하기 어려운 주인공들의 여러 선택들은 아쉬웠다.",황호철,3,1,0
2027,이터널스,2021 ? 판타지/액션/모험 ? 미국,"마블의 탈을 쓴 DC 느낌 영화.
#슈퍼맨+원더우먼+플래시+베트맨의 합성 #반복된 회상씬 #마블의 초기화

엔드게임 이후 마블의 색채가 흐릿해져가는 것 같다.
파 프롬 홈, 블랙위도우까지는 괜찮았지만, 샹치는 전혀 달랐고...베놈2는 쿠키만 의미 있었고, 실망했는데...

지루하다 못해 졸렸다. 한번도 마블꺼 빼먹은 적 없었는데, 저절로 나왔다. 왜 봤지?
#캡틴아메리카1(퍼스트 어벤져)는 정말 잘 만든거였구나.
#이 배우들로 이게 최선인건가?
#허무한 길가메시",루시엘,0.5,1,0
